xml_filename,image_filename,class_name,xmin,ymin,xmax,ymax,width,height,area,aspect_ratio
pitted_surface_138.xml,pitted_surface_138.jpg,pitted_surface,10.0,1.0,200.0,198.0,190.0,197.0,37430.0,0.9644670050761421
pitted_surface_139.xml,pitted_surface_139.jpg,pitted_surface,1.0,3.0,195.0,195.0,194.0,192.0,37248.0,1.0104166666666667
pitted_surface_14.xml,pitted_surface_14.jpg,pitted_surface,2.0,2.0,195.0,197.0,193.0,195.0,37635.0,0.9897435897435898
pitted_surface_140.xml,pitted_surface_140.jpg,pitted_surface,106.0,1.0,200.0,197.0,94.0,196.0,18424.0,0.47959183673469385
pitted_surface_140.xml,pitted_surface_140.jpg,pitted_surface,2.0,1.0,73.0,193.0,71.0,192.0,13632.0,0.3697916666666667
pitted_surface_141.xml,pitted_surface_141.jpg,pitted_surface,1.0,1.0,198.0,200.0,197.0,199.0,39203.0,0.9899497487437185
pitted_surface_142.xml,pitted_surface_142.jpg,pitted_surface,4.0,1.0,196.0,196.0,192.0,195.0,37440.0,0.9846153846153847
pitted_surface_143.xml,pitted_surface_143.jpg,pitted_surface,95.0,1.0,200.0,199.0,105.0,198.0,20790.0,0.5303030303030303
pitted_surface_144.xml,pitted_surface_144.jpg,pitted_surface,1.0,1.0,199.0,199.0,198.0,198.0,39204.0,1.0
pitted_surface_145.xml,pitted_surface_145.jpg,pitted_surface,1.0,1.0,199.0,197.0,198.0,196.0,38808.0,1.010204081632653
pitted_surface_146.xml,pitted_surface_146.jpg,pitted_surface,2.0,5.0,195.0,195.0,193.0,190.0,36670.0,1.0157894736842106
pitted_surface_147.xml,pitted_surface_147.jpg,pitted_surface,2.0,1.0,199.0,199.0,197.0,198.0,39006.0,0.9949494949494949
pitted_surface_148.xml,pitted_surface_148.jpg,pitted_surface,51.0,7.0,136.0,198.0,85.0,191.0,16235.0,0.44502617801047123
pitted_surface_148.xml,pitted_surface_148.jpg,pitted_surface,2.0,66.0,57.0,171.0,55.0,105.0,5775.0,0.5238095238095238
pitted_surface_148.xml,pitted_surface_148.jpg,pitted_surface,138.0,146.0,197.0,199.0,59.0,53.0,3127.0,1.1132075471698113
pitted_surface_148.xml,pitted_surface_148.jpg,pitted_surface,132.0,1.0,196.0,54.0,64.0,53.0,3392.0,1.2075471698113207
pitted_surface_149.xml,pitted_surface_149.jpg,pitted_surface,23.0,1.0,144.0,199.0,121.0,198.0,23958.0,0.6111111111111112
pitted_surface_149.xml,pitted_surface_149.jpg,pitted_surface,159.0,49.0,198.0,198.0,39.0,149.0,5811.0,0.26174496644295303
pitted_surface_15.xml,pitted_surface_15.jpg,pitted_surface,1.0,1.0,198.0,199.0,197.0,198.0,39006.0,0.9949494949494949
pitted_surface_150.xml,pitted_surface_150.jpg,pitted_surface,42.0,124.0,123.0,191.0,81.0,67.0,5427.0,1.208955223880597
pitted_surface_150.xml,pitted_surface_150.jpg,pitted_surface,44.0,20.0,127.0,130.0,83.0,110.0,9130.0,0.7545454545454545
pitted_surface_150.xml,pitted_surface_150.jpg,pitted_surface,122.0,40.0,198.0,198.0,76.0,158.0,12008.0,0.4810126582278481
pitted_surface_150.xml,pitted_surface_150.jpg,pitted_surface,1.0,1.0,35.0,152.0,34.0,151.0,5134.0,0.2251655629139073
pitted_surface_151.xml,pitted_surface_151.jpg,pitted_surface,1.0,2.0,88.0,197.0,87.0,195.0,16965.0,0.4461538461538462
pitted_surface_151.xml,pitted_surface_151.jpg,pitted_surface,76.0,8.0,194.0,196.0,118.0,188.0,22184.0,0.6276595744680851
pitted_surface_152.xml,pitted_surface_152.jpg,pitted_surface,4.0,2.0,192.0,196.0,188.0,194.0,36472.0,0.9690721649484536
pitted_surface_153.xml,pitted_surface_153.jpg,pitted_surface,16.0,1.0,134.0,158.0,118.0,157.0,18526.0,0.7515923566878981
pitted_surface_154.xml,pitted_surface_154.jpg,pitted_surface,3.0,1.0,83.0,195.0,80.0,194.0,15520.0,0.41237113402061853
pitted_surface_154.xml,pitted_surface_154.jpg,pitted_surface,134.0,3.0,200.0,178.0,66.0,175.0,11550.0,0.37714285714285717
pitted_surface_155.xml,pitted_surface_155.jpg,pitted_surface,36.0,91.0,189.0,196.0,153.0,105.0,16065.0,1.457142857142857
pitted_surface_155.xml,pitted_surface_155.jpg,pitted_surface,10.0,7.0,196.0,134.0,186.0,127.0,23622.0,1.4645669291338583
pitted_surface_155.xml,pitted_surface_155.jpg,patches,1.0,1.0,28.0,61.0,27.0,60.0,1620.0,0.45
pitted_surface_155.xml,pitted_surface_155.jpg,patches,78.0,1.0,108.0,20.0,30.0,19.0,570.0,1.5789473684210527
pitted_surface_156.xml,pitted_surface_156.jpg,pitted_surface,28.0,2.0,144.0,196.0,116.0,194.0,22504.0,0.5979381443298969
pitted_surface_156.xml,pitted_surface_156.jpg,patches,1.0,78.0,36.0,113.0,35.0,35.0,1225.0,1.0
pitted_surface_157.xml,pitted_surface_157.jpg,pitted_surface,11.0,2.0,196.0,195.0,185.0,193.0,35705.0,0.9585492227979274
pitted_surface_158.xml,pitted_surface_158.jpg,pitted_surface,12.0,8.0,198.0,198.0,186.0,190.0,35340.0,0.9789473684210527
pitted_surface_159.xml,pitted_surface_159.jpg,pitted_surface,14.0,9.0,188.0,198.0,174.0,189.0,32886.0,0.9206349206349206
pitted_surface_159.xml,pitted_surface_159.jpg,patches,174.0,1.0,200.0,48.0,26.0,47.0,1222.0,0.5531914893617021
pitted_surface_16.xml,pitted_surface_16.jpg,pitted_surface,1.0,1.0,199.0,198.0,198.0,197.0,39006.0,1.0050761421319796
pitted_surface_160.xml,pitted_surface_160.jpg,pitted_surface,2.0,10.0,196.0,198.0,194.0,188.0,36472.0,1.0319148936170213
pitted_surface_160.xml,pitted_surface_160.jpg,patches,153.0,1.0,198.0,68.0,45.0,67.0,3015.0,0.6716417910447762
pitted_surface_161.xml,pitted_surface_161.jpg,pitted_surface,1.0,11.0,164.0,198.0,163.0,187.0,30481.0,0.8716577540106952
pitted_surface_161.xml,pitted_surface_161.jpg,patches,92.0,1.0,197.0,197.0,105.0,196.0,20580.0,0.5357142857142857
pitted_surface_162.xml,pitted_surface_162.jpg,pitted_surface,4.0,9.0,195.0,191.0,191.0,182.0,34762.0,1.0494505494505495
pitted_surface_162.xml,pitted_surface_162.jpg,patches,159.0,1.0,200.0,48.0,41.0,47.0,1927.0,0.8723404255319149
pitted_surface_163.xml,pitted_surface_163.jpg,pitted_surface,78.0,1.0,200.0,200.0,122.0,199.0,24278.0,0.6130653266331658
pitted_surface_163.xml,pitted_surface_163.jpg,pitted_surface,12.0,4.0,74.0,199.0,62.0,195.0,12090.0,0.31794871794871793
pitted_surface_164.xml,pitted_surface_164.jpg,pitted_surface,1.0,1.0,196.0,200.0,195.0,199.0,38805.0,0.9798994974874372
pitted_surface_165.xml,pitted_surface_165.jpg,pitted_surface,1.0,1.0,159.0,198.0,158.0,197.0,31126.0,0.8020304568527918
pitted_surface_165.xml,pitted_surface_165.jpg,patches,155.0,21.0,195.0,187.0,40.0,166.0,6640.0,0.24096385542168675
pitted_surface_166.xml,pitted_surface_166.jpg,pitted_surface,1.0,1.0,93.0,198.0,92.0,197.0,18124.0,0.467005076142132
pitted_surface_166.xml,pitted_surface_166.jpg,pitted_surface,114.0,36.0,199.0,161.0,85.0,125.0,10625.0,0.68
pitted_surface_166.xml,pitted_surface_166.jpg,patches,96.0,1.0,123.0,127.0,27.0,126.0,3402.0,0.21428571428571427
pitted_surface_167.xml,pitted_surface_167.jpg,pitted_surface,1.0,2.0,188.0,192.0,187.0,190.0,35530.0,0.9842105263157894
pitted_surface_168.xml,pitted_surface_168.jpg,pitted_surface,103.0,1.0,199.0,194.0,96.0,193.0,18528.0,0.49740932642487046
pitted_surface_168.xml,pitted_surface_168.jpg,pitted_surface,27.0,1.0,101.0,115.0,74.0,114.0,8436.0,0.6491228070175439
pitted_surface_169.xml,pitted_surface_169.jpg,pitted_surface,1.0,1.0,200.0,198.0,199.0,197.0,39203.0,1.0101522842639594
pitted_surface_17.xml,pitted_surface_17.jpg,pitted_surface,1.0,1.0,199.0,199.0,198.0,198.0,39204.0,1.0
pitted_surface_170.xml,pitted_surface_170.jpg,pitted_surface,1.0,1.0,108.0,182.0,107.0,181.0,19367.0,0.5911602209944752
pitted_surface_170.xml,pitted_surface_170.jpg,pitted_surface,105.0,1.0,200.0,161.0,95.0,160.0,15200.0,0.59375
pitted_surface_170.xml,pitted_surface_170.jpg,patches,99.0,74.0,146.0,143.0,47.0,69.0,3243.0,0.6811594202898551
pitted_surface_170.xml,pitted_surface_170.jpg,patches,142.0,162.0,172.0,199.0,30.0,37.0,1110.0,0.8108108108108109
pitted_surface_171.xml,pitted_surface_171.jpg,pitted_surface,20.0,1.0,200.0,128.0,180.0,127.0,22860.0,1.4173228346456692
pitted_surface_171.xml,pitted_surface_171.jpg,patches,26.0,136.0,70.0,198.0,44.0,62.0,2728.0,0.7096774193548387
pitted_surface_171.xml,pitted_surface_171.jpg,patches,2.0,50.0,41.0,116.0,39.0,66.0,2574.0,0.5909090909090909
pitted_surface_171.xml,pitted_surface_171.jpg,pitted_surface,77.0,70.0,199.0,189.0,122.0,119.0,14518.0,1.0252100840336134
pitted_surface_172.xml,pitted_surface_172.jpg,pitted_surface,74.0,1.0,199.0,174.0,125.0,173.0,21625.0,0.7225433526011561
pitted_surface_172.xml,pitted_surface_172.jpg,patches,20.0,166.0,72.0,200.0,52.0,34.0,1768.0,1.5294117647058822
pitted_surface_172.xml,pitted_surface_172.jpg,patches,155.0,157.0,200.0,200.0,45.0,43.0,1935.0,1.0465116279069768
pitted_surface_173.xml,pitted_surface_173.jpg,pitted_surface,4.0,1.0,200.0,182.0,196.0,181.0,35476.0,1.0828729281767955
pitted_surface_173.xml,pitted_surface_173.jpg,patches,98.0,176.0,147.0,199.0,49.0,23.0,1127.0,2.130434782608696
pitted_surface_173.xml,pitted_surface_173.jpg,patches,152.0,155.0,196.0,200.0,44.0,45.0,1980.0,0.9777777777777777
pitted_surface_174.xml,pitted_surface_174.jpg,pitted_surface,1.0,1.0,184.0,153.0,183.0,152.0,27816.0,1.2039473684210527
pitted_surface_174.xml,pitted_surface_174.jpg,patches,174.0,46.0,200.0,115.0,26.0,69.0,1794.0,0.37681159420289856
pitted_surface_174.xml,pitted_surface_174.jpg,patches,37.0,173.0,95.0,200.0,58.0,27.0,1566.0,2.1481481481481484
pitted_surface_174.xml,pitted_surface_174.jpg,patches,102.0,149.0,153.0,200.0,51.0,51.0,2601.0,1.0
pitted_surface_176.xml,pitted_surface_176.jpg,pitted_surface,88.0,64.0,199.0,194.0,111.0,130.0,14430.0,0.8538461538461538
pitted_surface_176.xml,pitted_surface_176.jpg,pitted_surface,19.0,24.0,127.0,183.0,108.0,159.0,17172.0,0.6792452830188679
pitted_surface_176.xml,pitted_surface_176.jpg,pitted_surface,119.0,1.0,199.0,42.0,80.0,41.0,3280.0,1.951219512195122
pitted_surface_177.xml,pitted_surface_177.jpg,pitted_surface,1.0,13.0,198.0,190.0,197.0,177.0,34869.0,1.112994350282486
pitted_surface_178.xml,pitted_surface_178.jpg,pitted_surface,1.0,19.0,56.0,197.0,55.0,178.0,9790.0,0.3089887640449438
pitted_surface_178.xml,pitted_surface_178.jpg,pitted_surface,66.0,29.0,157.0,180.0,91.0,151.0,13741.0,0.6026490066225165
pitted_surface_179.xml,pitted_surface_179.jpg,pitted_surface,5.0,7.0,197.0,199.0,192.0,192.0,36864.0,1.0
pitted_surface_180.xml,pitted_surface_180.jpg,pitted_surface,1.0,1.0,199.0,199.0,198.0,198.0,39204.0,1.0
pitted_surface_181.xml,pitted_surface_181.jpg,pitted_surface,15.0,1.0,197.0,196.0,182.0,195.0,35490.0,0.9333333333333333
pitted_surface_182.xml,pitted_surface_182.jpg,pitted_surface,55.0,86.0,199.0,200.0,144.0,114.0,16416.0,1.263157894736842
pitted_surface_182.xml,pitted_surface_182.jpg,pitted_surface,23.0,1.0,180.0,95.0,157.0,94.0,14758.0,1.6702127659574468
pitted_surface_183.xml,pitted_surface_183.jpg,pitted_surface,3.0,2.0,145.0,191.0,142.0,189.0,26838.0,0.7513227513227513
pitted_surface_184.xml,pitted_surface_184.jpg,pitted_surface,1.0,1.0,196.0,195.0,195.0,194.0,37830.0,1.0051546391752577
pitted_surface_185.xml,pitted_surface_185.jpg,pitted_surface,5.0,1.0,200.0,197.0,195.0,196.0,38220.0,0.9948979591836735
pitted_surface_186.xml,pitted_surface_186.jpg,pitted_surface,1.0,7.0,126.0,199.0,125.0,192.0,24000.0,0.6510416666666666
pitted_surface_187.xml,pitted_surface_187.jpg,pitted_surface,72.0,4.0,177.0,196.0,105.0,192.0,20160.0,0.546875
pitted_surface_188.xml,pitted_surface_188.jpg,pitted_surface,57.0,1.0,199.0,199.0,142.0,198.0,28116.0,0.7171717171717171
pitted_surface_189.xml,pitted_surface_189.jpg,pitted_surface,3.0,6.0,155.0,195.0,152.0,189.0,28728.0,0.8042328042328042
pitted_surface_19.xml,pitted_surface_19.jpg,pitted_surface,9.0,1.0,61.0,197.0,52.0,196.0,10192.0,0.2653061224489796
pitted_surface_19.xml,pitted_surface_19.jpg,pitted_surface,77.0,1.0,199.0,200.0,122.0,199.0,24278.0,0.6130653266331658
pitted_surface_190.xml,pitted_surface_190.jpg,pitted_surface,6.0,2.0,150.0,74.0,144.0,72.0,10368.0,2.0
pitted_surface_190.xml,pitted_surface_190.jpg,pitted_surface,82.0,2.0,197.0,183.0,115.0,181.0,20815.0,0.6353591160220995
pitted_surface_191.xml,pitted_surface_191.jpg,pitted_surface,1.0,1.0,199.0,103.0,198.0,102.0,20196.0,1.9411764705882353
pitted_surface_192.xml,pitted_surface_192.jpg,pitted_surface,8.0,13.0,195.0,197.0,187.0,184.0,34408.0,1.016304347826087
pitted_surface_193.xml,pitted_surface_193.jpg,pitted_surface,3.0,4.0,197.0,197.0,194.0,193.0,37442.0,1.005181347150259
pitted_surface_194.xml,pitted_surface_194.jpg,pitted_surface,45.0,12.0,162.0,195.0,117.0,183.0,21411.0,0.639344262295082
pitted_surface_195.xml,pitted_surface_195.jpg,pitted_surface,14.0,57.0,77.0,193.0,63.0,136.0,8568.0,0.4632352941176471
pitted_surface_195.xml,pitted_surface_195.jpg,pitted_surface,101.0,60.0,147.0,199.0,46.0,139.0,6394.0,0.33093525179856115
pitted_surface_196.xml,pitted_surface_196.jpg,pitted_surface,30.0,1.0,199.0,116.0,169.0,115.0,19435.0,1.4695652173913043
pitted_surface_197.xml,pitted_surface_197.jpg,pitted_surface,114.0,113.0,199.0,200.0,85.0,87.0,7395.0,0.9770114942528736
pitted_surface_197.xml,pitted_surface_197.jpg,pitted_surface,48.0,3.0,103.0,198.0,55.0,195.0,10725.0,0.28205128205128205
pitted_surface_197.xml,pitted_surface_197.jpg,inclusion,176.0,92.0,200.0,116.0,24.0,24.0,576.0,1.0
pitted_surface_198.xml,pitted_surface_198.jpg,pitted_surface,18.0,25.0,144.0,162.0,126.0,137.0,17262.0,0.9197080291970803
pitted_surface_199.xml,pitted_surface_199.jpg,pitted_surface,30.0,5.0,159.0,192.0,129.0,187.0,24123.0,0.6898395721925134
pitted_surface_2.xml,pitted_surface_2.jpg,pitted_surface,24.0,1.0,83.0,175.0,59.0,174.0,10266.0,0.3390804597701149
pitted_surface_2.xml,pitted_surface_2.jpg,pitted_surface,86.0,1.0,200.0,199.0,114.0,198.0,22572.0,0.5757575757575758
pitted_surface_20.xml,pitted_surface_20.jpg,pitted_surface,8.0,1.0,91.0,179.0,83.0,178.0,14774.0,0.46629213483146065
pitted_surface_20.xml,pitted_surface_20.jpg,pitted_surface,97.0,1.0,199.0,200.0,102.0,199.0,20298.0,0.5125628140703518
pitted_surface_200.xml,pitted_surface_200.jpg,pitted_surface,16.0,85.0,144.0,194.0,128.0,109.0,13952.0,1.1743119266055047
pitted_surface_200.xml,pitted_surface_200.jpg,pitted_surface,50.0,3.0,177.0,102.0,127.0,99.0,12573.0,1.2828282828282829
pitted_surface_201.xml,pitted_surface_201.jpg,pitted_surface,87.0,3.0,200.0,197.0,113.0,194.0,21922.0,0.5824742268041238
pitted_surface_202.xml,pitted_surface_202.jpg,pitted_surface,9.0,4.0,200.0,197.0,191.0,193.0,36863.0,0.9896373056994818
pitted_surface_203.xml,pitted_surface_203.jpg,pitted_surface,4.0,8.0,195.0,190.0,191.0,182.0,34762.0,1.0494505494505495
pitted_surface_204.xml,pitted_surface_204.jpg,pitted_surface,1.0,1.0,195.0,192.0,194.0,191.0,37054.0,1.0157068062827226
pitted_surface_205.xml,pitted_surface_205.jpg,pitted_surface,1.0,1.0,179.0,198.0,178.0,197.0,35066.0,0.9035532994923858
pitted_surface_205.xml,pitted_surface_205.jpg,patches,179.0,129.0,200.0,193.0,21.0,64.0,1344.0,0.328125
pitted_surface_206.xml,pitted_surface_206.jpg,pitted_surface,45.0,1.0,199.0,199.0,154.0,198.0,30492.0,0.7777777777777778
pitted_surface_207.xml,pitted_surface_207.jpg,pitted_surface,1.0,12.0,155.0,200.0,154.0,188.0,28952.0,0.8191489361702128
pitted_surface_207.xml,pitted_surface_207.jpg,patches,161.0,8.0,199.0,87.0,38.0,79.0,3002.0,0.4810126582278481
pitted_surface_207.xml,pitted_surface_207.jpg,patches,134.0,136.0,200.0,200.0,66.0,64.0,4224.0,1.03125
pitted_surface_208.xml,pitted_surface_208.jpg,pitted_surface,1.0,1.0,163.0,150.0,162.0,149.0,24138.0,1.087248322147651
pitted_surface_208.xml,pitted_surface_208.jpg,patches,75.0,138.0,147.0,200.0,72.0,62.0,4464.0,1.1612903225806452
pitted_surface_208.xml,pitted_surface_208.jpg,patches,149.0,75.0,200.0,199.0,51.0,124.0,6324.0,0.4112903225806452
pitted_surface_209.xml,pitted_surface_209.jpg,pitted_surface,45.0,30.0,196.0,196.0,151.0,166.0,25066.0,0.9096385542168675
pitted_surface_209.xml,pitted_surface_209.jpg,patches,173.0,4.0,200.0,38.0,27.0,34.0,918.0,0.7941176470588235
pitted_surface_21.xml,pitted_surface_21.jpg,pitted_surface,2.0,2.0,198.0,197.0,196.0,195.0,38220.0,1.005128205128205
pitted_surface_210.xml,pitted_surface_210.jpg,pitted_surface,3.0,18.0,168.0,164.0,165.0,146.0,24090.0,1.13013698630137
pitted_surface_210.xml,pitted_surface_210.jpg,patches,107.0,1.0,157.0,17.0,50.0,16.0,800.0,3.125
pitted_surface_210.xml,pitted_surface_210.jpg,patches,179.0,1.0,200.0,42.0,21.0,41.0,861.0,0.5121951219512195
pitted_surface_210.xml,pitted_surface_210.jpg,patches,170.0,102.0,200.0,164.0,30.0,62.0,1860.0,0.4838709677419355
pitted_surface_210.xml,pitted_surface_210.jpg,patches,114.0,143.0,176.0,200.0,62.0,57.0,3534.0,1.087719298245614
pitted_surface_211.xml,pitted_surface_211.jpg,pitted_surface,75.0,1.0,199.0,171.0,124.0,170.0,21080.0,0.7294117647058823
pitted_surface_212.xml,pitted_surface_212.jpg,pitted_surface,4.0,1.0,191.0,195.0,187.0,194.0,36278.0,0.9639175257731959
pitted_surface_213.xml,pitted_surface_213.jpg,pitted_surface,19.0,1.0,185.0,179.0,166.0,178.0,29548.0,0.9325842696629213
pitted_surface_213.xml,pitted_surface_213.jpg,pitted_surface,1.0,19.0,81.0,199.0,80.0,180.0,14400.0,0.4444444444444444
pitted_surface_214.xml,pitted_surface_214.jpg,pitted_surface,2.0,1.0,163.0,200.0,161.0,199.0,32039.0,0.8090452261306532
pitted_surface_214.xml,pitted_surface_214.jpg,patches,145.0,89.0,200.0,199.0,55.0,110.0,6050.0,0.5
pitted_surface_214.xml,pitted_surface_214.jpg,patches,173.0,40.0,197.0,111.0,24.0,71.0,1704.0,0.3380281690140845
pitted_surface_215.xml,pitted_surface_215.jpg,pitted_surface,2.0,7.0,198.0,199.0,196.0,192.0,37632.0,1.0208333333333333
pitted_surface_216.xml,pitted_surface_216.jpg,pitted_surface,30.0,74.0,200.0,200.0,170.0,126.0,21420.0,1.3492063492063493
pitted_surface_217.xml,pitted_surface_217.jpg,pitted_surface,16.0,22.0,138.0,191.0,122.0,169.0,20618.0,0.7218934911242604
pitted_surface_217.xml,pitted_surface_217.jpg,pitted_surface,155.0,66.0,198.0,200.0,43.0,134.0,5762.0,0.3208955223880597
pitted_surface_218.xml,pitted_surface_218.jpg,pitted_surface,1.0,10.0,197.0,200.0,196.0,190.0,37240.0,1.0315789473684212
pitted_surface_219.xml,pitted_surface_219.jpg,pitted_surface,1.0,16.0,154.0,198.0,153.0,182.0,27846.0,0.8406593406593407
pitted_surface_22.xml,pitted_surface_22.jpg,pitted_surface,1.0,1.0,198.0,198.0,197.0,197.0,38809.0,1.0
pitted_surface_220.xml,pitted_surface_220.jpg,pitted_surface,55.0,1.0,144.0,200.0,89.0,199.0,17711.0,0.4472361809045226
pitted_surface_220.xml,pitted_surface_220.jpg,pitted_surface,135.0,1.0,198.0,198.0,63.0,197.0,12411.0,0.3197969543147208
pitted_surface_221.xml,pitted_surface_221.jpg,pitted_surface,24.0,2.0,194.0,192.0,170.0,190.0,32300.0,0.8947368421052632
pitted_surface_222.xml,pitted_surface_222.jpg,pitted_surface,5.0,3.0,172.0,200.0,167.0,197.0,32899.0,0.8477157360406091
pitted_surface_223.xml,pitted_surface_223.jpg,pitted_surface,20.0,1.0,185.0,200.0,165.0,199.0,32835.0,0.8291457286432161
pitted_surface_223.xml,pitted_surface_223.jpg,patches,1.0,137.0,37.0,198.0,36.0,61.0,2196.0,0.5901639344262295
pitted_surface_223.xml,pitted_surface_223.jpg,patches,131.0,172.0,169.0,200.0,38.0,28.0,1064.0,1.3571428571428572
pitted_surface_224.xml,pitted_surface_224.jpg,pitted_surface,1.0,3.0,177.0,200.0,176.0,197.0,34672.0,0.8934010152284264
pitted_surface_225.xml,pitted_surface_225.jpg,pitted_surface,51.0,4.0,196.0,198.0,145.0,194.0,28130.0,0.7474226804123711
pitted_surface_226.xml,pitted_surface_226.jpg,pitted_surface,2.0,91.0,81.0,197.0,79.0,106.0,8374.0,0.7452830188679245
pitted_surface_226.xml,pitted_surface_226.jpg,pitted_surface,112.0,7.0,189.0,192.0,77.0,185.0,14245.0,0.41621621621621624
pitted_surface_226.xml,pitted_surface_226.jpg,patches,4.0,1.0,43.0,56.0,39.0,55.0,2145.0,0.7090909090909091
pitted_surface_226.xml,pitted_surface_226.jpg,pitted_surface,51.0,14.0,136.0,178.0,85.0,164.0,13940.0,0.5182926829268293
pitted_surface_227.xml,pitted_surface_227.jpg,pitted_surface,34.0,48.0,199.0,198.0,165.0,150.0,24750.0,1.1
pitted_surface_228.xml,pitted_surface_228.jpg,pitted_surface,11.0,16.0,150.0,199.0,139.0,183.0,25437.0,0.7595628415300546
pitted_surface_228.xml,pitted_surface_228.jpg,pitted_surface,138.0,20.0,199.0,199.0,61.0,179.0,10919.0,0.3407821229050279
pitted_surface_229.xml,pitted_surface_229.jpg,pitted_surface,1.0,4.0,117.0,189.0,116.0,185.0,21460.0,0.6270270270270271
pitted_surface_229.xml,pitted_surface_229.jpg,pitted_surface,63.0,20.0,199.0,199.0,136.0,179.0,24344.0,0.7597765363128491
pitted_surface_23.xml,pitted_surface_23.jpg,pitted_surface,1.0,1.0,200.0,198.0,199.0,197.0,39203.0,1.0101522842639594
pitted_surface_230.xml,pitted_surface_230.jpg,pitted_surface,93.0,5.0,194.0,191.0,101.0,186.0,18786.0,0.543010752688172
pitted_surface_230.xml,pitted_surface_230.jpg,pitted_surface,5.0,50.0,156.0,192.0,151.0,142.0,21442.0,1.0633802816901408
pitted_surface_231.xml,pitted_surface_231.jpg,pitted_surface,50.0,5.0,184.0,171.0,134.0,166.0,22244.0,0.8072289156626506
pitted_surface_231.xml,pitted_surface_231.jpg,pitted_surface,1.0,1.0,50.0,200.0,49.0,199.0,9751.0,0.24623115577889448
pitted_surface_232.xml,pitted_surface_232.jpg,pitted_surface,118.0,8.0,193.0,200.0,75.0,192.0,14400.0,0.390625
pitted_surface_233.xml,pitted_surface_233.jpg,pitted_surface,162.0,76.0,198.0,147.0,36.0,71.0,2556.0,0.5070422535211268
pitted_surface_233.xml,pitted_surface_233.jpg,pitted_surface,67.0,7.0,142.0,183.0,75.0,176.0,13200.0,0.42613636363636365
pitted_surface_234.xml,pitted_surface_234.jpg,pitted_surface,21.0,6.0,95.0,147.0,74.0,141.0,10434.0,0.524822695035461
pitted_surface_235.xml,pitted_surface_235.jpg,pitted_surface,14.0,4.0,111.0,190.0,97.0,186.0,18042.0,0.521505376344086
pitted_surface_235.xml,pitted_surface_235.jpg,pitted_surface,78.0,50.0,136.0,182.0,58.0,132.0,7656.0,0.4393939393939394
pitted_surface_236.xml,pitted_surface_236.jpg,pitted_surface,31.0,8.0,166.0,185.0,135.0,177.0,23895.0,0.7627118644067796
pitted_surface_236.xml,pitted_surface_236.jpg,pitted_surface,145.0,2.0,196.0,199.0,51.0,197.0,10047.0,0.25888324873096447
pitted_surface_236.xml,pitted_surface_236.jpg,patches,1.0,25.0,29.0,53.0,28.0,28.0,784.0,1.0
pitted_surface_236.xml,pitted_surface_236.jpg,patches,5.0,135.0,37.0,172.0,32.0,37.0,1184.0,0.8648648648648649
pitted_surface_237.xml,pitted_surface_237.jpg,pitted_surface,22.0,25.0,191.0,197.0,169.0,172.0,29068.0,0.9825581395348837
pitted_surface_237.xml,pitted_surface_237.jpg,patches,8.0,2.0,40.0,27.0,32.0,25.0,800.0,1.28
pitted_surface_238.xml,pitted_surface_238.jpg,pitted_surface,1.0,15.0,82.0,196.0,81.0,181.0,14661.0,0.44751381215469616
pitted_surface_238.xml,pitted_surface_238.jpg,pitted_surface,52.0,23.0,185.0,199.0,133.0,176.0,23408.0,0.7556818181818182
pitted_surface_239.xml,pitted_surface_239.jpg,pitted_surface,2.0,10.0,131.0,200.0,129.0,190.0,24510.0,0.6789473684210526
pitted_surface_239.xml,pitted_surface_239.jpg,pitted_surface,99.0,15.0,184.0,197.0,85.0,182.0,15470.0,0.46703296703296704
pitted_surface_24.xml,pitted_surface_24.jpg,pitted_surface,1.0,1.0,200.0,199.0,199.0,198.0,39402.0,1.005050505050505
pitted_surface_240.xml,pitted_surface_240.jpg,pitted_surface,11.0,1.0,194.0,183.0,183.0,182.0,33306.0,1.0054945054945055
pitted_surface_241.xml,pitted_surface_241.jpg,pitted_surface,6.0,17.0,166.0,200.0,160.0,183.0,29280.0,0.8743169398907104
pitted_surface_242.xml,pitted_surface_242.jpg,pitted_surface,1.0,18.0,89.0,188.0,88.0,170.0,14960.0,0.5176470588235295
pitted_surface_242.xml,pitted_surface_242.jpg,pitted_surface,61.0,1.0,200.0,177.0,139.0,176.0,24464.0,0.7897727272727273
pitted_surface_243.xml,pitted_surface_243.jpg,pitted_surface,6.0,1.0,195.0,196.0,189.0,195.0,36855.0,0.9692307692307692
pitted_surface_244.xml,pitted_surface_244.jpg,pitted_surface,17.0,33.0,168.0,192.0,151.0,159.0,24009.0,0.949685534591195
pitted_surface_245.xml,pitted_surface_245.jpg,pitted_surface,61.0,2.0,198.0,198.0,137.0,196.0,26852.0,0.6989795918367347
pitted_surface_245.xml,pitted_surface_245.jpg,pitted_surface,15.0,5.0,101.0,192.0,86.0,187.0,16082.0,0.45989304812834225
pitted_surface_245.xml,pitted_surface_245.jpg,patches,2.0,1.0,41.0,46.0,39.0,45.0,1755.0,0.8666666666666667
pitted_surface_246.xml,pitted_surface_246.jpg,pitted_surface,76.0,2.0,198.0,198.0,122.0,196.0,23912.0,0.6224489795918368
pitted_surface_246.xml,pitted_surface_246.jpg,pitted_surface,4.0,2.0,110.0,197.0,106.0,195.0,20670.0,0.5435897435897435
